timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY
1861100,998.75,1.4,8.5,-3.0,1414.1031,71.53767
1861200,999.25,1.4,8.5,-3.0,1414.2847,71.53158
1861300,999.25,1.4,8.5,-3.0,1414.467,71.52547
1861400,999.25,1.4,8.5,-3.0,1414.6505,71.519325
1861500,998.25,1.4,8.5,-3.0,1414.8348,71.513145
1861600,999.25,1.4,8.5,-3.0,1415.0201,71.50695
1861700,999.0,1.4,8.5,-3.0,1415.2063,71.50072
1861800,998.75,1.4,8.5,-3.0,1415.3934,71.49445
1861900,998.25,1.4,8.5,-3.0,1415.5815,71.48817
1862000,997.75,1.4,8.5,-3.0,1415.7706,71.48184
1862100,997.25,1.4,8.5,-3.0,1415.9606,71.475494
1862200,997.0,1.4,8.5,-3.0,1416.1514,71.469124
1862300,995.75,1.4,8.5,-3.0,1416.3433,71.462715
1862400,995.75,1.4,8.5,-3.0,1416.536,71.45628
1862500,994.25,1.4,8.5,-3.0,1416.7296,71.44982
1862600,994.25,1.4,8.5,-3.0,1416.9242,71.44333
1862700,994.25,1.4,8.5,-3.0,1417.1198,71.43681
1862800,994.25,1.4,8.5,-3.0,1417.3163,71.43027
1862900,994.0,1.4,8.5,-3.0,1417.5137,71.42369
1863000,992.25,1.4,8.5,-3.0,1417.7119,71.41709
1863100,992.5,1.4,8.5,-3.0,1417.9111,71.41046
1863200,992.5,1.4,8.5,-3.0,1418.1113,71.4038
1863300,991.75,1.4,8.5,-3.0,1418.3125,71.39712
1863400,992.25,1.4,8.5,-3.0,1418.5145,71.3904
1863500,993.75,1.4,8.5,-3.0,1418.7174,71.38366
1863600,993.25,1.4,8.5,-3.0,1418.9213,71.37689
1863700,991.25,1.4,8.5,-3.0,1419.1261,71.3701
1863800,990.25,1.4,8.5,-3.0,1419.3318,71.36328
1863900,990.0,1.5,8.5,-3.0,1419.5385,71.35643
1864000,989.25,1.5,8.5,-3.0,1419.746,71.349556
1864100,989.75,1.5,8.5,-3.0,1419.9545,71.34266
1864200,989.75,1.5,8.5,-3.0,1420.1638,71.33573
1864300,987.75,1.5,8.5,-3.0,1420.3741,71.32877
1864400,987.25,1.5,8.5,-3.0,1420.5854,71.32179
1864500,986.75,1.5,8.5,-3.0,1420.7976,71.31479
1864600,984.75,1.5,8.5,-3.0,1421.0106,71.307755
1864700,983.75,1.5,8.5,-3.0,1421.2246,71.3007
1864800,982.75,1.5,8.5,-3.0,1421.4395,71.29361
1864900,982.75,1.5,8.5,-3.0,1421.6553,71.2865
1865000,982.25,1.5,8.5,-3.0,1421.8721,71.279366
1865100,982.25,1.5,8.5,-3.0,1422.0897,71.2722
1865200,982.75,1.5,8.5,-3.0,1422.3082,71.265015
1865300,981.75,1.5,8.5,-3.0,1422.5277,71.257805
1865400,980.25,1.5,8.5,-3.0,1422.7482,71.250565
1865500,981.25,1.5,8.5,-3.0,1422.9695,71.2433
1865600,982.75,1.5,8.5,-3.0,1423.1917,71.236015
1865700,984.25,1.5,8.5,-3.0,1423.4148,71.22871
1865800,983.25,1.5,8.5,-3.0,1423.6388,71.22137
1865900,982.25,1.5,8.5,-3.0,1423.8638,71.214005
1866000,982.5,1.5,8.5,-3.0,1424.0896,71.20662
1866100,981.75,1.5,8.5,-3.0,1424.3164,71.19921
1866200,981.75,1.5,8.5,-3.0,1424.5441,71.19177
1866300,982.0,1.5,8.5,-3.0,1424.7726,71.18432
1866400,982.0,1.5,8.5,-3.0,1425.0021,71.176834
1866500,983.25,1.5,8.5,-3.0,1425.2324,71.16933
1866600,983.75,1.5,8.5,-3.0,1425.4637,71.1618
1866700,985.25,1.5,8.5,-3.0,1425.6959,71.154236
1866800,985.0,1.5,8.5,-3.0,1425.9291,71.14666
1866900,985.0,1.6,8.5,-3.0,1426.1631,71.13906
1867000,984.25,1.6,8.5,-3.0,1426.398,71.13143
1867100,984.25,1.6,8.5,-3.0,1426.6338,71.12379
1867200,982.75,1.6,8.5,-3.0,1426.8705,71.11611
1867300,984.25,1.6,8.5,-3.0,1427.108,71.10842
1867400,982.25,1.6,8.5,-3.0,1427.3466,71.1007
1867500,982.75,1.6,8.5,-3.0,1427.5859,71.092964
1867600,981.75,1.6,8.5,-3.0,1427.8263,71.0852
1867700,981.5,1.6,8.5,-3.0,1428.0675,71.077415
1867800,983.75,1.6,8.5,-3.0,1428.3096,71.0696
1867900,985.25,1.6,8.5,-3.0,1428.5526,71.061775
1868000,985.0,1.6,8.5,-3.0,1428.7965,71.05392
1868100,983.75,1.6,8.5,-3.0,1429.0413,71.04604
1868200,983.75,1.6,8.5,-3.0,1429.287,71.03815
1868300,985.25,1.6,8.5,-3.0,1429.5336,71.03023
1868400,985.25,1.6,8.5,-3.0,1429.781,71.022285
1868500,985.5,1.6,8.5,-3.0,1430.0294,71.01433
1868600,985.5,1.6,8.5,-3.0,1430.2787,71.00634
1868700,984.75,1.6,8.5,-2.8,1430.5288,70.99834
1868800,983.25,1.6,8.5,-2.8,1430.7799,70.9903
1868900,981.25,1.6,8.5,-2.8,1431.0319,70.98226
1869000,981.75,1.6,8.5,-2.8,1431.2847,70.97419
1869100,981.75,1.6,8.5,-2.8,1431.5383,70.966095
1869200,982.75,1.6,8.5,-2.8,1431.793,70.957985
1869300,983.75,1.6,8.5,-2.8,1432.0485,70.94985
1869400,984.25,1.6,8.5,-2.8,1432.3048,70.941696
1869500,986.25,1.6,8.5,-2.8,1432.5621,70.933525
1869600,986.25,1.6,8.5,-2.8,1432.8203,70.92533
1869700,985.75,1.6,8.5,-2.8,1433.0793,70.917114
1869800,986.75,1.7,8.5,-2.8,1433.3392,70.90888
1869900,985.75,1.7,8.5,-2.8,1433.6001,70.90063
1870000,984.75,1.7,8.5,-2.8,1433.8618,70.89235
1870100,985.0,1.7,8.5,-2.8,1434.1244,70.884056
1870200,985.25,1.7,8.5,-2.8,1434.3878,70.87574
1870300,987.75,1.7,8.5,-2.8,1434.6522,70.8674
1870400,986.75,1.7,8.5,-2.8,1434.9175,70.85905
1870500,985.75,1.7,8.5,-2.8,1435.1836,70.85068
1870600,986.0,1.7,8.5,-2.8,1435.4506,70.842285
1870700,983.75,1.7,8.5,-2.8,1435.7184,70.83387
1870800,983.5,1.7,8.5,-2.8,1435.9872,70.82544
1870900,982.75,1.7,8.5,-2.8,1436.2568,70.816986
1871000,984.25,1.7,8.5,-2.8,1436.5273,70.80852
1871100,982.75,1.7,8.5,-2.8,1436.7987,70.800026
1871200,982.75,1.7,9.5,-2.8,1437.0709,70.79152
1871300,983.0,1.7,9.5,-2.8,1437.3441,70.783
1871400,981.75,1.7,9.5,-2.8,1437.618,70.77445
1871500,981.75,1.7,9.5,-2.8,1437.893,70.765884
1871600,981.25,1.7,9.5,-2.8,1438.1687,70.7573
1871700,981.25,1.7,9.5,-2.8,1438.4454,70.7487
1871800,982.25,1.7,9.5,-2.8,1438.7229,70.74009
1871900,982.25,1.7,9.5,-2.8,1439.0013,70.73145
1872000,984.75,1.7,9.5,-2.8,1439.2805,70.7228
1872100,985.0,1.7,9.5,-2.8,1439.5607,70.71413
1872200,983.75,1.7,9.5,-2.8,1439.8417,70.70544
1872300,984.75,1.7,9.5,-2.8,1440.1235,70.69673
1872400,984.25,1.7,9.5,-2.8,1440.4062,70.68801
1872500,985.25,1.7,9.5,-2.8,1440.6898,70.67927
1872600,984.25,1.7,9.5,-2.8,1440.9744,70.67051
1872700,984.75,1.7,9.5,-2.8,1441.2596,70.661736
1872800,984.75,1.7,9.5,-2.8,1441.5459,70.65294
1872900,983.75,1.7,9.5,-2.8,1441.833,70.644135
1873000,982.75,1.7,9.5,-2.8,1442.121,70.63531
1873100,984.75,1.7,9.5,-2.8,1442.4097,70.626465
1873200,984.75,1.7,9.5,-2.8,1442.6993,70.61761
1873300,984.75,1.8,9.5,-2.8,1442.99,70.608734
1873400,985.25,1.8,9.5,-2.8,1443.2814,70.59984
1873500,982.25,1.8,9.5,-2.8,1443.5736,70.590935
1873600,982.75,1.8,9.5,-2.8,1443.8667,70.58201
1873700,982.25,1.8,9.5,-2.8,1444.1606,70.57307
1873800,982.25,1.8,9.5,-2.8,1444.4556,70.56411
1873900,982.75,1.8,9.5,-2.8,1444.7512,70.555145
1874000,983.0,1.8,9.5,-2.8,1445.0479,70.54616
1874100,982.25,1.8,9.5,-2.8,1445.3452,70.537155
1874200,982.5,1.8,9.5,-2.8,1445.6436,70.52814
1874300,982.25,1.8,9.5,-2.8,1445.9426,70.519104
1874400,982.75,1.8,9.5,-2.8,1446.2427,70.510056
1874500,982.25,1.8,9.5,-2.8,1446.5436,70.50099
1874600,982.0,1.8,9.5,-2.8,1446.8452,70.49191
1874700,981.75,1.8,9.5,-2.8,1447.1478,70.48282
1874800,982.0,1.8,9.5,-2.8,1447.4512,70.47371
1874900,984.25,1.8,9.5,-2.8,1447.7555,70.46459
1875000,982.25,1.8,9.5,-2.8,1448.0607,70.45545
1875100,982.25,1.8,9.5,-2.8,1448.3666,70.446304
1875200,982.25,1.8,9.5,-2.8,1448.6735,70.43713
1875300,982.25,1.8,9.5,-2.8,1448.9811,70.427956
1875400,983.75,1.8,9.5,-2.8,1449.2897,70.41876
1875500,984.25,1.8,9.5,-2.8,1449.599,70.40955
1875600,984.25,1.8,9.5,-2.8,1449.9093,70.40033
1875700,985.25,1.8,9.5,-2.8,1450.2203,70.3911
1875800,984.25,1.8,9.5,-2.8,1450.5323,70.38185
1875900,984.75,1.8,9.5,-2.8,1450.8451,70.37259
1876000,983.75,1.8,9.5,-2.8,1451.1587,70.36331
1876100,982.75,1.8,9.5,-2.8,1451.4731,70.35402
1876200,982.75,1.8,9.5,-2.8,1451.7885,70.34472
1876300,982.75,1.8,9.5,-2.8,1452.1047,70.3354
1876400,983.25,1.8,9.5,-2.8,1452.4218,70.32607
1876500,984.75,1.8,9.5,-2.8,1452.7395,70.316734
1876600,984.25,1.8,9.5,-2.8,1453.0582,70.30738
1876700,985.75,1.8,9.5,-2.8,1453.3778,70.29801
1876800,985.25,1.8,9.5,-2.8,1453.6981,70.288635
1876900,986.75,1.8,9.5,-2.8,1454.0194,70.27924
1877000,985.75,1.8,9.5,-2.8,1454.3414,70.26984
1877100,986.0,1.8,9.5,-2.8,1454.6644,70.26042
1877200,987.75,1.8,9.5,-2.8,1454.9882,70.251
1877300,988.0,1.8,9.5,-2.8,1455.3127,70.241554
1877400,988.0,1.8,9.5,-2.8,1455.6382,70.2321
1877500,989.25,1.8,9.5,-2.8,1455.9645,70.22264
1877600,989.5,1.8,9.5,-2.8,1456.2915,70.213165
1877700,991.25,1.8,9.5,-2.8,1456.6195,70.20368
1877800,991.75,1.8,9.5,-2.8,1456.9482,70.19418
1877900,991.75,1.8,9.5,-2.8,1457.2778,70.18467
1878000,991.75,1.8,9.5,-2.8,1457.6083,70.175156
1878100,991.75,1.8,9.5,-2.8,1457.9396,70.16562
1878200,993.75,1.8,9.5,-2.8,1458.2717,70.15608
1878300,994.25,1.8,9.5,-2.8,1458.6046,70.14652
1878400,994.5,1.8,9.5,-2.8,1458.9385,70.13696
1878500,994.5,1.8,9.5,-2.8,1459.2731,70.12739
1878600,993.75,1.8,9.5,-2.8,1459.6085,70.117805
1878700,993.25,1.8,9.5,-2.8,1459.9447,70.10821
1878800,991.75,1.8,9.5,-2.8,1460.2819,70.0986
1878900,990.75,1.8,9.5,-2.8,1460.6198,70.08899
1879000,991.25,1.8,9.5,-2.8,1460.9586,70.07936
1879100,990.75,1.8,9.5,-2.8,1461.2982,70.069725
1879200,990.75,1.8,9.5,-2.8,1461.6385,70.06008
1879300,990.75,1.8,9.5,-2.8,1461.9799,70.05042
1879400,991.0,1.8,9.5,-2.8,1462.3219,70.04076
1879500,991.75,1.8,9.5,-2.8,1462.6648,70.03108
1879600,991.75,1.8,9.5,-2.8,1463.0085,70.0214
1879700,989.75,1.8,9.5,-2.8,1463.353,70.0117
1879800,990.75,1.8,9.5,-2.8,1463.6985,70.00201
1879900,989.75,1.8,9.5,-2.8,1464.0447,69.992294
1880000,989.75,1.8,9.5,-2.8,1464.3916,69.982574
1880100,989.25,1.8,9.5,-2.8,1464.7395,69.97285
1880200,989.5,1.8,9.5,-2.8,1465.0881,69.963104
1880300,990.25,1.8,9.5,-2.8,1465.4376,69.95336
1880400,992.75,1.8,9.5,-2.8,1465.788,69.9436
1880500,992.25,1.8,9.5,-2.8,1466.139,69.93384
1880600,993.75,1.8,9.5,-2.8,1466.491,69.92407
1880700,993.5,1.8,9.5,-2.8,1466.8438,69.91429
1880800,992.75,1.8,9.5,-2.8,1467.1974,69.9045
1880900,992.25,1.8,9.5,-2.8,1467.5518,69.89471
1881000,991.25,1.8,9.5,-2.8,1467.907,69.8849
1881100,990.75,1.8,9.5,-2.8,1468.263,69.87509
1881200,991.25,1.8,9.5,-2.8,1468.6199,69.86527
1881300,991.25,1.8,9.5,-2.8,1468.9775,69.855446
1881400,989.75,1.8,9.5,-2.8,1469.3359,69.84561
1881500,989.75,1.8,9.5,-2.8,1469.6953,69.83577
1881600,988.75,1.8,9.5,-2.8,1470.0553,69.82592
1881700,987.75,1.8,9.5,-2.8,1470.4163,69.81607
1881800,988.0,1.8,9.5,-2.8,1470.778,69.806206
1881900,988.75,1.8,9.5,-2.8,1471.1405,69.79633
1882000,989.25,1.8,9.5,-2.8,1471.5039,69.78646
1882100,990.25,1.8,10.5,-2.8,1471.868,69.77658
1882200,991.75,1.8,10.5,-2.8,1472.233,69.766685
1882300,991.5,1.8,10.5,-2.8,1472.5988,69.75679
1882400,991.75,1.8,10.5,-2.8,1472.9653,69.746895
1882500,992.0,1.8,10.5,-2.8,1473.3328,69.736984
1882600,993.75,1.8,10.5,-2.8,1473.7009,69.72707
1882700,991.25,1.8,10.5,-2.8,1474.07,69.71715
1882800,989.75,1.8,10.5,-2.8,1474.4397,69.70722
1882900,989.75,1.8,10.5,-2.8,1474.8103,69.697296
1883000,989.75,1.8,10.5,-2.8,1475.1818,69.687355
1883100,988.25,1.8,10.5,-2.8,1475.554,69.677414
1883200,988.25,1.8,10.5,-2.8,1475.927,69.667465
1883300,988.5,1.8,10.5,-2.8,1476.3008,69.65752
1883400,989.25,1.8,10.5,-2.8,1476.6754,69.64755
1883500,988.75,1.8,10.5,-2.8,1477.0509,69.63759
1883600,987.75,1.8,10.5,-2.8,1477.4271,69.627625
1883700,985.75,1.8,10.5,-2.8,1477.8041,69.61765
1883800,985.5,1.8,10.5,-2.8,1478.182,69.60767
1883900,986.75,1.8,10.5,-2.8,1478.5605,69.59769
1884000,985.75,1.8,10.5,-2.8,1478.9401,69.5877
1884100,984.75,1.8,10.5,-2.8,1479.3202,69.57771
1884200,985.75,1.8,10.5,-2.8,1479.7013,69.56772
1884300,986.75,1.8,10.5,-2.8,1480.083,69.55772
1884400,987.25,1.8,10.5,-2.8,1480.4657,69.547714
1884500,987.75,1.8,10.5,-2.8,1480.8491,69.537704
1884600,987.5,1.8,10.5,-2.8,1481.2333,69.527695
1884700,984.75,1.8,10.5,-2.8,1481.6183,69.51768
1884800,983.25,1.8,10.5,-2.8,1482.004,69.50766
1884900,983.5,1.8,10.5,-2.8,1482.3906,69.497635
1885000,984.25,1.8,10.5,-2.8,1482.7781,69.48761
1885100,985.25,1.8,10.5,-2.8,1483.1661,69.477585
1885200,983.25,1.8,10.5,-2.8,1483.5552,69.46755
1885300,983.0,1.8,10.5,-2.8,1483.9448,69.45752
1885400,982.25,1.8,10.5,-2.8,1484.3354,69.44748
1885500,982.25,1.8,10.5,-2.8,1484.7267,69.43744
1885600,983.75,1.8,10.5,-2.8,1485.1189,69.42739
1885700,985.75,1.7,10.5,-2.8,1485.5117,69.41735
1885800,985.75,1.7,10.5,-2.8,1485.9054,69.407295
1885900,985.25,1.7,10.5,-2.8,1486.2999,69.39725
1886000,985.25,1.7,10.5,-2.8,1486.6952,69.38719
1886100,985.0,1.7,10.5,-2.8,1487.0912,69.37714
1886200,985.0,1.7,10.5,-2.8,1487.488,69.36708
1886300,985.0,1.7,10.5,-2.8,1487.8856,69.35702
1886400,986.25,1.7,10.5,-2.8,1488.284,69.34696
1886500,986.0,1.7,10.5,-2.8,1488.6832,69.3369
1886600,987.25,1.7,10.5,-2.8,1489.0831,69.326836
1886700,986.25,1.7,10.5,-2.8,1489.4839,69.316765
1886800,986.25,1.7,10.5,-2.8,1489.8855,69.3067
1886900,988.25,1.7,10.5,-2.8,1490.2877,69.29663
1887000,989.25,1.7,10.5,-2.8,1490.6908,69.28656
1887100,989.25,1.7,10.5,-2.8,1491.0947,69.27649
1887200,990.25,1.7,10.5,-2.8,1491.4993,69.26642
1887300,990.25,1.7,10.5,-2.8,1491.9048,69.25634
1887400,988.75,1.7,10.5,-2.8,1492.3109,69.24627
1887500,989.0,1.7,10.5,-2.8,1492.7179,69.2362
1887600,990.25,1.7,10.5,-2.8,1493.1256,69.22612
1887700,991.25,1.7,10.5,-2.8,1493.5342,69.21605
1887800,993.25,1.7,10.5,-2.8,1493.9435,69.20597
1887900,993.25,1.7,10.5,-2.8,1494.3535,69.19589
1888000,993.25,1.7,10.5,-2.8,1494.7644,69.18582
1888100,993.25,1.7,10.5,-2.8,1495.176,69.17574
1888200,990.75,1.7,10.5,-2.8,1495.5884,69.16567
1888300,991.25,1.7,10.5,-2.8,1496.0016,69.155594
1888400,991.0,1.7,10.5,-2.8,1496.4155,69.14552
1888500,993.25,1.7,10.5,-2.8,1496.8302,69.135445
1888600,992.25,1.7,10.5,-2.6,1497.2457,69.125374
1888700,993.25,1.7,10.5,-2.6,1497.6619,69.1153
1888800,994.25,1.7,10.5,-2.6,1498.079,69.105225
1888900,992.75,1.7,10.5,-2.6,1498.4967,69.09515
1889000,993.75,1.7,10.5,-2.6,1498.9153,69.08509
1889100,993.75,1.7,10.5,-2.6,1499.3346,69.07502
1889200,993.25,1.7,10.5,-2.6,1499.7546,69.06495
1889300,994.25,1.7,10.5,-2.6,1500.1755,69.054886
1889400,992.75,1.7,10.5,-2.6,1500.5972,69.04482
1889500,992.75,1.7,10.5,-2.6,1501.0195,69.03476
1889600,991.75,1.7,10.5,-2.6,1501.4426,69.0247
1889700,989.75,1.7,10.5,-2.6,1501.8666,69.01464
1889800,990.25,1.7,10.5,-2.6,1502.2911,69.00458
1889900,990.25,1.7,10.5,-2.6,1502.7167,68.99452
1890000,990.25,1.7,10.5,-2.6,1503.1428,68.984474
1890100,990.25,1.7,10.5,-2.6,1503.5697,68.97442
1890200,991.25,1.7,10.5,-2.6,1503.9974,68.96437
1890300,991.0,1.6,10.5,-2.6,1504.4259,68.95433
1890400,990.25,1.6,10.5,-2.6,1504.8551,68.94428
1890500,990.0,1.6,10.5,-2.6,1505.2852,68.93424
1890600,989.25,1.6,10.5,-2.6,1505.7158,68.92421
1890700,988.75,1.6,10.5,-2.6,1506.1473,68.91417
1890800,990.25,1.6,10.5,-2.6,1506.5796,68.90414
1890900,991.25,1.6,10.5,-2.6,1507.0127,68.89411
1891000,991.0,1.6,10.5,-2.6,1507.4464,68.88409
1891100,989.75,1.6,10.5,-2.6,1507.881,68.87406
1891200,989.75,1.6,10.5,-2.6,1508.3162,68.864044
1891300,988.25,1.6,10.5,-2.6,1508.7522,68.854034
1891400,988.5,1.6,10.5,-2.6,1509.189,68.844025
1891500,987.75,1.6,10.5,-2.6,1509.6266,68.834015
1891600,988.75,1.6,10.5,-2.6,1510.0648,68.82401
1891700,987.75,1.6,10.5,-2.6,1510.5039,68.81401
1891800,987.75,1.6,10.5,-2.6,1510.9436,68.804016
1891900,986.25,1.6,10.5,-2.6,1511.3842,68.79403
1892000,987.25,1.6,10.5,-2.6,1511.8254,68.78404
1892100,986.75,1.6,10.5,-2.6,1512.2675,68.774055
1892200,987.75,1.6,10.5,-2.6,1512.7102,68.764084
1892300,987.75,1.6,10.5,-2.6,1513.1538,68.75411
1892400,988.0,1.6,10.5,-2.6,1513.598,68.74414
1892500,986.25,1.6,10.5,-2.6,1514.0431,68.73418
1892600,986.25,1.6,10.5,-2.6,1514.4889,68.72422
1892700,986.75,1.6,10.5,-2.6,1514.9353,68.71427
1892800,986.25,1.6,10.5,-2.6,1515.3826,68.70432
1892900,986.25,1.6,10.5,-2.6,1515.8306,68.69438
1893000,986.25,1.6,10.5,-2.6,1516.2793,68.68445
1893100,986.75,1.6,10.5,-2.6,1516.7288,68.674515
1893200,985.75,1.6,10.5,-2.6,1517.1791,68.66459
1893300,985.75,1.6,10.5,-2.6,1517.63,68.65467
1893400,985.25,1.6,10.5,-2.6,1518.0817,68.64476
1893500,985.0,1.6,10.5,-2.6,1518.5342,68.63485
1893600,986.25,1.6,10.5,-2.6,1518.9873,68.624954
1893700,986.5,1.6,10.5,-2.6,1519.4413,68.61506
1893800,987.75,1.6,10.5,-2.6,1519.8959,68.60517
1893900,985.75,1.6,10.5,-2.6,1520.3513,68.59529
1894000,987.25,1.6,10.5,-2.6,1520.8074,68.58541
1894100,985.75,1.6,10.5,-2.6,1521.2643,68.57555
1894200,985.25,1.6,10.5,-2.6,1521.7219,68.56568
1894300,983.75,1.6,10.5,-2.6,1522.1803,68.55583
1894400,983.75,1.6,10.5,-2.6,1522.6393,68.54598
1894500,984.0,1.6,10.5,-2.6,1523.0991,68.53614
1894600,984.75,1.6,10.5,-2.6,1523.5597,68.52631
1894700,983.25,1.6,10.5,-2.6,1524.0209,68.51649
1894800,983.25,1.6,10.5,-2.6,1524.4829,68.50667
1894900,983.25,1.6,10.5,-2.6,1524.9457,68.49686
1895000,983.25,1.6,10.5,-2.6,1525.4092,68.48705
1895100,983.25,1.6,10.5,-2.6,1525.8733,68.47726
1895200,982.75,1.6,10.5,-2.6,1526.3383,68.467476
1895300,983.75,1.6,10.5,-2.6,1526.804,68.457695
1895400,983.75,1.6,10.5,-2.6,1527.2703,68.44792
1895500,983.25,1.6,10.5,-2.6,1527.7374,68.43816
1895600,982.25,1.6,10.5,-2.6,1528.2052,68.428406
1895700,982.75,1.6,10.5,-2.6,1528.6738,68.41866
1895800,981.75,1.6,10.5,-2.6,1529.1431,68.40893
1895900,981.5,1.6,10.5,-2.6,1529.613,68.3992
1896000,981.75,1.6,10.5,-2.6,1530.0839,68.38948
1896100,981.25,1.6,10.5,-2.6,1530.5553,68.37977
1896200,981.5,1.6,10.5,-2.6,1531.0275,68.37007
1896300,980.75,1.6,10.5,-2.6,1531.5004,68.36038
1896400,981.0,1.6,10.5,-2.6,1531.974,68.35069
1896500,980.75,1.6,10.5,-2.6,1532.4484,68.34103
1896600,979.75,1.6,10.5,-2.6,1532.9233,68.33136
1896700,978.75,1.6,10.5,-2.6,1533.3992,68.32171
1896800,979.25,1.6,10.5,-2.6,1533.8757,68.312065
1896900,978.75,1.6,10.5,-2.6,1534.3529,68.30243
1897000,977.25,1.6,10.5,-2.6,1534.8308,68.2928
1897100,977.25,1.5,10.5,-2.6,1535.3096,68.28319
1897200,976.25,1.5,10.5,-2.6,1535.789,68.27358
1897300,976.25,1.5,10.5,-2.6,1536.269,68.26399
1897400,978.25,1.5,10.5,-2.6,1536.7498,68.25441
1897500,978.25,1.5,10.5,-2.6,1537.2313,68.244835
1897600,977.25,1.5,10.5,-2.6,1537.7136,68.235275
1897700,978.25,1.5,10.5,-2.6,1538.1965,68.22572
1897800,979.25,1.5,10.5,-2.6,1538.6802,68.21618
1897900,977.75,1.5,10.5,-2.6,1539.1646,68.20665
1898000,975.25,1.5,10.5,-2.6,1539.6497,68.197136
1898100,975.75,1.5,10.5,-2.6,1540.1355,68.18763
1898200,976.25,1.5,10.5,-2.6,1540.622,68.17813
1898300,977.25,1.5,10.5,-2.6,1541.1093,68.16865
1898400,976.25,1.5,10.5,-2.6,1541.5972,68.15917
1898500,976.75,1.5,10.5,-2.6,1542.0858,68.14971
1898600,977.75,1.5,10.5,-2.6,1542.5752,68.14026
1898700,975.25,1.5,10.5,-2.6,1543.0652,68.13082
1898800,975.75,1.5,10.5,-2.6,1543.556,68.1214
1898900,975.75,1.5,10.5,-2.6,1544.0475,68.111984
1899000,976.75,1.5,10.5,-2.6,1544.5397,68.102585
1899100,976.25,1.5,10.5,-2.6,1545.0325,68.09319
1899200,976.75,1.5,10.5,-2.6,1545.5261,68.08382
1899300,976.75,1.5,10.5,-2.6,1546.0204,68.07445
1899400,978.25,1.5,10.5,-2.6,1546.5154,68.0651
1899500,978.75,1.5,10.5,-2.6,1547.0111,68.05576
1899600,979.0,1.5,10.5,-2.6,1547.5074,68.04643
1899700,980.75,1.5,10.5,-2.6,1548.0046,68.037125
1899800,980.25,1.5,10.5,-2.6,1548.5024,68.027824
1899900,981.75,1.5,10.5,-2.6,1549.0009,68.01853
1900000,981.25,1.5,10.5,-2.6,1549.5001,68.00926
1900100,981.25,1.5,10.5,-2.6,1550.0,68.0
1900200,982.75,1.5,10.5,-2.6,1550.5006,67.99075
1900300,983.75,1.5,10.5,-2.6,1551.002,67.98152
1900400,983.75,1.5,10.5,-2.6,1551.5039,67.9723
1900500,984.0,1.5,10.5,-2.6,1552.0066,67.9631
1900600,985.25,1.5,10.5,-2.6,1552.5099,67.9539
1900700,985.25,1.5,10.5,-2.6,1553.0139,67.944725
1900800,986.75,1.5,10.5,-2.6,1553.5187,67.935555
1900900,987.25,1.5,10.5,-2.6,1554.024,67.92641
1901000,988.25,1.5,10.5,-2.6,1554.53,67.91727
1901100,988.0,1.5,10.5,-2.6,1555.0367,67.90814
1901200,988.75,1.5,10.5,-2.6,1555.5441,67.899025
1901300,987.75,1.5,10.5,-2.6,1556.0521,67.88993
1901400,988.75,1.5,10.5,-2.6,1556.5608,67.880844
1901500,988.5,1.5,10.5,-2.6,1557.0701,67.87177
1901600,989.25,1.5,10.5,-2.6,1557.58,67.86272
1901700,988.25,1.5,10.5,-2.6,1558.0906,67.853676
1901800,987.25,1.5,10.5,-2.6,1558.6018,67.84464
1901900,989.75,1.5,10.5,-2.6,1559.1136,67.835625
1902000,989.5,1.5,10.5,-2.6,1559.6261,67.82662
1902100,990.25,1.5,10.5,-2.6,1560.1392,67.81763
1902200,989.25,1.5,10.5,-2.6,1560.6528,67.808655
1902300,989.5,1.5,10.5,-2.6,1561.1671,67.79969
1902400,988.75,1.5,10.5,-2.6,1561.682,67.79074
1902500,989.25,1.5,10.5,-2.6,1562.1975,67.7818
1902600,989.75,1.5,10.5,-2.6,1562.7136,67.77288
1902700,989.25,1.5,10.5,-2.6,1563.2303,67.76397
1902800,988.25,1.5,10.5,-2.6,1563.7477,67.75507
1902900,989.25,1.5,10.5,-2.6,1564.2655,67.74619
1903000,987.25,1.5,10.5,-2.6,1564.7839,67.73732
1903100,987.0,1.5,10.5,-2.6,1565.303,67.72846
1903200,987.75,1.5,9.5,-2.8,1565.8226,67.71962
1903300,987.75,1.5,9.5,-2.8,1566.3428,67.71079
1903400,987.5,1.5,9.5,-2.8,1566.8635,67.70198
1903500,987.5,1.5,9.5,-2.8,1567.3848,67.69318
1903600,986.75,1.5,9.5,-2.8,1567.9066,67.68439
1903700,986.75,1.5,9.5,-2.8,1568.4291,67.67561
1903800,986.25,1.5,9.5,-2.8,1568.952,67.66685
1903900,986.5,1.5,9.5,-2.8,1569.4755,67.658104
1904000,986.25,1.5,9.5,-2.8,1569.9995,67.64937
1904100,986.25,1.5,9.5,-2.8,1570.524,67.64064
1904200,986.0,1.5,9.5,-2.8,1571.0492,67.631935
1904300,987.25,1.5,9.5,-2.8,1571.5748,67.62324
1904400,986.25,1.5,9.5,-2.8,1572.101,67.614555
1904500,986.5,1.5,9.5,-2.8,1572.6277,67.60589
1904600,987.25,1.5,9.5,-2.8,1573.1548,67.59724
1904700,987.25,1.5,9.5,-2.8,1573.6825,67.58859
